$GPGGA,071626.000,4850.0506,N,00217.7195,E,1,05,1.9,126.5,M,,,,0000*02
$GPGGA,071627.000,4850.0462,N,00217.7170,E,1,05,1.9,127.5,M,,,,0000*0A
$GPGGA,071628.000,4850.0412,N,00217.7136,E,1,05,1.9,129.0,M,,,,0000*0B
$GPGGA,071629.000,4850.0370,N,00217.7109,E,1,05,1.9,130.2,M,,,,0000*0F
$GPGGA,071630.000,4850.0336,N,00217.7083,E,1,05,1.9,129.6,M,,,,0000*0A
$GPGGA,071631.001,4850.0303,N,00217.7058,E,1,05,1.9,129.5,M,,,,0000*09
$GPGGA,071632.000,4850.0251,N,00217.7019,E,1,05,1.9,130.4,M,,,,0000*01
$GPGGA,071633.000,4850.0198,N,00217.6976,E,1,05,1.9,130.4,M,,,,0000*07
$GPGGA,071634.000,4850.0143,N,00217.6936,E,1,05,1.9,131.2,M,,,,0000*05
$GPGGA,071635.000,4850.0086,N,00217.6898,E,1,05,1.9,133.2,M,,,,0000*0B
$GPGGA,071636.000,4850.0032,N,00217.6858,E,1,05,1.9,135.0,M,,,,0000*0F
$GPGGA,071637.000,4849.9983,N,00217.6822,E,1,05,1.9,137.1,M,,,,0000*02
$GPGGA,071638.000,4849.9944,N,00217.6787,E,1,05,1.9,137.3,M,,,,0000*04
$GPGGA,071639.000,4849.9915,N,00217.6742,E,1,05,1.9,136.5,M,,,,0000*0F
$GPGGA,071640.000,4849.9897,N,00217.6697,E,1,05,1.9,138.0,M,,,,0000*08
$GPGGA,071641.000,4849.9872,N,00217.6639,E,1,05,1.9,140.2,M,,,,0000*0B
$GPGGA,071642.000,4849.9810,N,00217.6549,E,1,04,2.2,142.9,M,,,,0000*08
$GPGGA,071643.000,4849.9775,N,00217.6493,E,1,04,2.2,143.2,M,,,,0000*09
$GPGGA,071644.000,4849.9756,N,00217.6439,E,1,05,1.9,143.2,M,,,,0000*06
$GPGGA,071645.000,4849.9748,N,00217.6382,E,1,05,1.9,144.0,M,,,,0000*0A
$GPGGA,071646.000,4849.9760,N,00217.6313,E,1,05,1.9,142.8,M,,,,0000*05
$GPGGA,071647.000,4849.9777,N,00217.6276,E,1,05,1.9,145.8,M,,,,0000*07
$GPGGA,071648.001,4849.9783,N,00217.6255,E,1,05,1.9,146.9,M,,,,0000*01
$GPGGA,071649.000,4849.9723,N,00217.6229,E,1,05,1.9,147.1,M,,,,0000*09
$GPGGA,071650.000,4849.9623,N,00217.6182,E,1,05,1.9,145.1,M,,,,0000*00
$GPGGA,071651.001,4849.9579,N,00217.6161,E,1,05,1.9,143.1,M,,,,0000*07
$GPGGA,071652.000,4849.9524,N,00217.6107,E,1,04,3.0,142.7,M,,,,0000*00
$GPGGA,071653.000,4849.9326,N,00217.5959,E,1,04,3.0,145.8,M,,,,0000*0D
$GPGGA,071654.000,4849.9253,N,00217.5901,E,1,05,1.9,145.3,M,,,,0000*05
$GPGGA,071655.000,4849.9141,N,00217.5821,E,1,05,1.9,143.9,M,,,,0000*0B
$GPGGA,071656.000,4849.9055,N,00217.5758,E,1,05,1.9,142.5,M,,,,0000*00
